** Nome da estrutura **
Nome
sm
_____________________________________________________

** Coordenadas da estrutura **
x (m)	y (m)	z (m)
0.0	0.0	0.0
10.0	0.0	0.0
10.0	10.0	0.0
0.0	10.0	0.0
_____________________________________________________

** Nos **
Id	x (m)	y (m)	z (m)	Sup	Carga conc	Desl
248	MR1	260	261	282	281	0	0
249	MR1	261	262	283	282	0	0
250	MR1	262	263	284	283	0	0
251	MR1	263	264	285	284	0	0
252	MR1	264	265	286	285	0	0
253	MR1	265	266	287	286	0	0
254	MR1	266	267	288	287	0	0
255	MR1	267	268	289	288	0	0
256	MR1	268	269	290	289	0	0
257	MR1	269	270	291	290	0	0
258	MR1	270	271	292	291	0	0
259	MR1	271	272	293	292	0	0
260	MR1	273	274	295	294	0	0
261	MR1	274	275	296	295	0	0
262	MR1	275	276	297	296	0	0
263	MR1	276	277	298	297	0	0
264	MR1	277	278	299	298	0	0
265	MR1	278	279	300	299	0	0
266	MR1	279	280	301	300	0	0
267	MR1	280	281	302	301	0	0
268	MR1	281	282	303	302	0	0
269	MR1	282	283	304	303	0	0
270	MR1	283	284	305	304	0	0
271	MR1	284	285	306	305	0	0
272	MR1	285	286	307	306	0	0
273	MR1	286	287	308	307	0	0
274	MR1	287	288	309	308	0	0
275	MR1	288	289	310	309	0	0
276	MR1	289	290	311	310	0	0
277	MR1	290	291	312	311	0	0
278	MR1	291	292	313	312	0	0
279	MR1	292	293	314	313	0	0
280	MR1	294	295	316	315	0	0
281	MR1	295	296	317	316	0	0
282	MR1	296	297	318	317	0	0
283	MR1	297	298	319	318	0	0
284	MR1	298	299	320	319	0	0
285	MR1	299	300	321	320	0	0
286	MR1	300	301	322	321	0	0
287	MR1	301	302	323	322	0	0
288	MR1	302	303	324	323	0	0
289	MR1	303	304	325	324	0	0
290	MR1	304	305	326	325	0	0
291	MR1	305	306	327	326	0	0
292	MR1	306	307	328	327	0	0
293	MR1	307	308	329	328	0	0
294	MR1	308	309	330	329	0	0
295	MR1	309	310	331	330	0	0
296	MR1	310	311	332	331	0	0
297	MR1	311	312	333	332	0	0
298	MR1	312	313	334	333	0	0
299	MR1	313	314	335	334	0	0
300	MR1	315	316	337	336	0	0
301	MR1	316	317	338	337	0	0
302	MR1	317	318	339	338	0	0
303	MR1	318	319	340	339	0	0
304	MR1	319	320	341	340	0	0
305	MR1	320	321	342	341	0	0
306	MR1	321	322	343	342	0	0
307	MR1	322	323	344	343	0	0
308	MR1	323	324	345	344	0	0
309	MR1	324	325	346	345	0	0
310	MR1	325	326	347	346	0	0
311	MR1	326	327	348	347	0	0
312	MR1	327	328	349	348	0	0
313	MR1	328	329	350	349	0	0
314	MR1	329	330	351	350	0	0
315	MR1	330	331	352	351	0	0
316	MR1	331	332	353	352	0	0
317	MR1	332	333	354	353	0	0
318	MR1	333	334	355	354	0	0
319	MR1	334	335	356	355	0	0
320	MR1	336	337	358	357	0	0
321	MR1	337	338	359	358	0	0
322	MR1	338	339	360	359	0	0
323	MR1	339	340	361	360	0	0
324	MR1	340	341	362	361	0	0
325	MR1	341	342	363	362	0	0
326	MR1	342	343	364	363	0	0
327	MR1	343	344	365	364	0	0
328	MR1	344	345	366	365	0	0
329	MR1	345	346	367	366	0	0
330	MR1	346	347	368	367	0	0
331	MR1	347	348	369	368	0	0
332	MR1	348	349	370	369	0	0
333	MR1	349	350	371	370	0	0
334	MR1	350	351	372	371	0	0
335	MR1	351	352	373	372	0	0
336	MR1	352	353	374	373	0	0
337	MR1	353	354	375	374	0	0
338	MR1	354	355	376	375	0	0
339	MR1	355	356	377	376	0	0
340	MR1	357	358	379	378	0	0
341	MR1	358	359	380	379	0	0
342	MR1	359	360	381	380	0	0
343	MR1	360	361	382	381	0	0
344	MR1	361	362	383	382	0	0
345	MR1	362	363	384	383	0	0
346	MR1	363	364	385	384	0	0
347	MR1	364	365	386	385	0	0
348	MR1	365	366	387	386	0	0
349	MR1	366	367	388	387	0	0
350	MR1	367	368	389	388	0	0
351	MR1	368	369	390	389	0	0
352	MR1	369	370	391	390	0	0
353	MR1	370	371	392	391	0	0
354	MR1	371	372	393	392	0	0
355	MR1	372	373	394	393	0	0
356	MR1	373	374	395	394	0	0
357	MR1	374	375	396	395	0	0
358	MR1	375	376	397	396	0	0
359	MR1	376	377	398	397	0	0
360	MR1	378	379	400	399	0	0
361	MR1	379	380	401	400	0	0
362	MR1	380	381	402	401	0	0
363	MR1	381	382	403	402	0	0
364	MR1	382	383	404	403	0	0
365	MR1	383	384	405	404	0	0
366	MR1	384	385	406	405	0	0
367	MR1	385	386	407	406	0	0
368	MR1	386	387	408	407	0	0
369	MR1	387	388	409	408	0	0
370	MR1	388	389	410	409	0	0
371	MR1	389	390	411	410	0	0
372	MR1	390	391	412	411	0	0
373	MR1	391	392	413	412	0	0
374	MR1	392	393	414	413	0	0
375	MR1	393	394	415	414	0	0
376	MR1	394	395	416	415	0	0
377	MR1	395	396	417	416	0	0
378	MR1	396	397	418	417	0	0
379	MR1	397	398	419	418	0	0
380	MR1	399	400	421	420	0	0
381	MR1	400	401	422	421	0	0
382	MR1	401	402	423	422	0	0
383	MR1	402	403	424	423	0	0
384	MR1	403	404	425	424	0	0
385	MR1	404	405	426	425	0	0
386	MR1	405	406	427	426	0	0
387	MR1	406	407	428	427	0	0
388	MR1	407	408	429	428	0	0
389	MR1	408	409	430	429	0	0
390	MR1	409	410	431	430	0	0
391	MR1	410	411	432	431	0	0
392	MR1	411	412	433	432	0	0
393	MR1	412	413	434	433	0	0
394	MR1	413	414	435	434	0	0
395	MR1	414	415	436	435	0	0
396	MR1	415	416	437	436	0	0
397	MR1	416	417	438	437	0	0
398	MR1	417	418	439	438	0	0
399	MR1	418	419	440	439	0	0
_____________________________________________________

** Materiais **
Id	E (GPa)	v	fu (MPa)
0	26.071594	0.2	500.0
_____________________________________________________

** Secoes **
Id	Espessura (mm)
0	300.0
_____________________________________________________

** Apoios **
Id	No	Rx	Ry	Rz	Tetax	Tetay	Tetaz
0	0	0	0	1	0	0	0
1	21	0	0	1	0	0	0
2	42	0	0	1	0	0	0
3	63	0	0	1	0	0	0
4	84	0	0	1	0	0	0
5	105	0	0	1	0	0	0
6	126	0	0	1	0	0	0
7	147	0	0	1	0	0	0
8	168	0	0	1	0	0	0
9	189	0	0	1	0	0	0
10	210	0	0	1	0	0	0
11	231	0	0	1	0	0	0
12	252	0	0	1	0	0	0
13	273	0	0	1	0	0	0
14	294	0	0	1	0	0	0
15	315	0	0	1	0	0	0
16	336	0	0	1	0	0	0
17	357	0	0	1	0	0	0
18	378	0	0	1	0	0	0
19	399	0	0	1	0	0	0
20	420	0	0	1	0	0	0
21	1	0	0	1	0	0	0
22	2	0	0	1	0	0	0
23	3	0	0	1	0	0	0
24	4	0	0	1	0	0	0
25	5	0	0	1	0	0	0
26	6	0	0	1	0	0	0
27	7	0	0	1	0	0	0
28	8	0	0	1	0	0	0
29	9	0	0	1	0	0	0
30	10	0	0	1	0	0	0
31	11	0	0	1	0	0	0
32	12	0	0	1	0	0	0
33	13	0	0	1	0	0	0
34	14	0	0	1	0	0	0
35	15	0	0	1	0	0	0
36	16	0	0	1	0	0	0
37	17	0	0	1	0	0	0
38	18	0	0	1	0	0	0
39	19	0	0	1	0	0	0
40	421	0	0	1	0	0	0
41	422	0	0	1	0	0	0
42	423	0	0	1	0	0	0
43	424	0	0	1	0	0	0
44	425	0	0	1	0	0	0
45	426	0	0	1	0	0	0
46	427	0	0	1	0	0	0
47	428	0	0	1	0	0	0
48	429	0	0	1	0	0	0
49	430	0	0	1	0	0	0
50	431	0	0	1	0	0	0
51	432	0	0	1	0	0	0
52	433	0	0	1	0	0	0
53	434	0	0	1	0	0	0
54	435	0	0	1	0	0	0
55	436	0	0	1	0	0	0
56	437	0	0	1	0	0	0
57	438	0	0	1	0	0	0
58	439	0	0	1	0	0	0
59	20	0	0	1	0	0	0
60	41	0	0	1	0	0	0
61	62	0	0	1	0	0	0
62	83	0	0	1	0	0	0
63	104	0	0	1	0	0	0
64	125	0	0	1	0	0	0
65	146	0	0	1	0	0	0
66	167	0	0	1	0	0	0
67	188	0	0	1	0	0	0
68	209	0	0	1	0	0	0
69	230	0	0	1	0	0	0
70	251	0	0	1	0	0	0
71	272	0	0	1	0	0	0
72	293	0	0	1	0	0	0
73	314	0	0	1	0	0	0
74	335	0	0	1	0	0	0
75	356	0	0	1	0	0	0
76	377	0	0	1	0	0	0
77	398	0	0	1	0	0	0
78	419	0	0	1	0	0	0
79	440	0	0	1	0	0	0
_____________________________________________________

** Cargas concentradas **
Id	No	Fx (kN)	Fy (kN)	Fz (kN)	Mx (kNm)	My (kNm)	Mz (kNm)
0	220	0.0	0.0	1.0	0.0	0.0	0.0
_____________________________________________________

** Cargas distribuidas **
Id	Elem	Tipo	Valor inicial (kN)	Valor final (kN)	Dist inicial (mm)	Dist final (mm)
_____________________________________________________

** Deslocamentos aplicados **
Id	No	Fx	Fy	Fz	Mx	My	Mz
_____________________________________________________

** Desenho **
Pos des x (m)	Pos des y (m)	Centro x (m)	Centro y (m)	Dim x (m)	Dim y (m)	Tetax	Tetay	Tetaz
0	0	326	293	12.0	12.0	0.0	0.0	0.0
_____________________________________________________

$
